league,team,Total,pick,pfref_id,FantPos
384pweih,team_5,102.49149519771129,96.0,AddiJo00,WR
384pweih,team_5,102.49149519771129,105.0,JoneDa05,QB
384pweih,team_5,102.49149519771129,116.0,WillJa11,WR
384pweih,team_5,102.49149519771129,125.0,MitcEl00,RB
384pweih,team_5,102.49149519771129,136.0,WilsJe01,RB
384pweih,team_6,89.28646361837288,6.0,KelcTr00,TE
384pweih,team_6,89.28646361837288,15.0,WilsGa00,WR
384pweih,team_6,89.28646361837288,26.0,OlavCh00,WR
384pweih,team_6,89.28646361837288,35.0,HockTJ00,TE
384pweih,team_6,89.28646361837288,46.0,GibbJa01,RB
384pweih,team_6,89.28646361837288,55.0,AkerCa00,RB
384pweih,team_6,89.28646361837288,66.0,LondDr00,WR
384pweih,team_6,89.28646361837288,75.0,ConnJa00,RB
384pweih,team_6,89.28646361837288,86.0,DillAJ00,RB
384pweih,team_6,89.28646361837288,95.0,RobiBr01,RB
384pweih,team_6,89.28646361837288,106.0,FlowZa00,WR
384pweih,team_6,89.28646361837288,115.0,WilsRu00,QB
384pweih,team_6,89.28646361837288,126.0,HigbTy00,TE
384pweih,team_6,89.28646361837288,135.0,BigsTa00,RB
384pweih,team_7,87.55359069855334,7.0,ChubNi00,RB
384pweih,team_7,87.55359069855334,14.0,EtieTr00,RB
384pweih,team_7,87.55359069855334,27.0,WaddJa00,WR
384pweih,team_7,87.55359069855334,34.0,HiggTe00,WR
384pweih,team_7,87.55359069855334,47.0,AlleKe00,WR
384pweih,team_7,87.55359069855334,54.0,WillMi07,WR
384pweih,team_7,87.55359069855334,67.0,LockTy00,WR
384pweih,team_7,87.55359069855334,74.0,EvanMi00,WR
384pweih,team_7,87.55359069855334,87.0,EngrEv00,TE
384pweih,team_7,87.55359069855334,94.0,HerbKh00,RB
384pweih,team_7,87.55359069855334,107.0,AllgTy00,RB
384pweih,team_7,87.55359069855334,114.0,GoffJa00,QB
384pweih,team_7,87.55359069855334,127.0,MostRa00,RB
384pweih,team_7,87.55359069855334,134.0,KincDa00,TE
384pweih,team_8,90.14101750437914,8.0,JacoJo01,RB
384pweih,team_8,90.14101750437914,13.0,LambCe00,WR
384pweih,team_8,90.14101750437914,28.0,BurrJo01,QB
384pweih,team_8,90.14101750437914,33.0,RidlCa00,WR
384pweih,team_8,90.14101750437914,48.0,FielJu00,QB
384pweih,team_8,90.14101750437914,53.0,KittGe00,TE
384pweih,team_8,90.14101750437914,68.0,KirkCh01,WR
384pweih,team_8,90.14101750437914,73.0,GoedDa00,TE
384pweih,team_8,90.14101750437914,88.0,PresDa01,QB
384pweih,team_8,90.14101750437914,93.0,SuttCo00,WR
384pweih,team_8,90.14101750437914,108.0,PeriSa00,RB
384pweih,team_8,90.14101750437914,113.0,MoorSk01,WR
384pweih,team_8,90.14101750437914,128.0,HarrDa06,RB
384pweih,team_8,90.14101750437914,133.0,LazaAl00,WR
384pweih,team_9,90.12930699104649,9.0,RobiBi01,RB
384pweih,team_9,90.12930699104649,12.0,MahoPa00,QB
384pweih,team_9,90.12930699104649,29.0,SmitDe07,WR
384pweih,team_9,90.12930699104649,32.0,MixoJo00,RB
384pweih,team_9,90.12930699104649,49.0,MattAl01,RB
384pweih,team_9,90.12930699104649,52.0,SandMi01,RB
384pweih,team_9,90.12930699104649,69.0,PittKy00,TE
384pweih,team_9,90.12930699104649,72.0,AiyuBr00,WR
384pweih,team_9,90.12930699104649,89.0,SmitJa06,WR
384pweih,team_9,90.12930699104649,92.0,FreiPa00,TE
384pweih,team_9,90.12930699104649,109.0,BurkTr00,WR
384pweih,team_9,90.12930699104649,112.0,BeckOd00,WR
384pweih,team_9,90.12930699104649,129.0,McKiJe00,RB
384pweih,team_9,90.12930699104649,132.0,MeyeJa01,WR
x0fcaud6,team_1,86.73926583407837,1.0,JeffJu00,WR
x0fcaud6,team_1,86.73926583407837,20.0,PollTo00,RB
x0fcaud6,team_1,86.73926583407837,21.0,MahoPa00,QB
x0fcaud6,team_1,86.73926583407837,40.0,PierDa01,RB
x0fcaud6,team_1,86.73926583407837,41.0,HerbJu00,QB
x0fcaud6,team_1,86.73926583407837,60.0,HopkDe00,WR
x0fcaud6,team_1,86.73926583407837,61.0,LondDr00,WR
x0fcaud6,team_1,86.73926583407837,80.0,SmitJa06,WR
x0fcaud6,team_1,86.73926583407837,81.0,MontDa01,RB
x0fcaud6,team_1,86.73926583407837,100.0,CharZa00,RB
x0fcaud6,team_1,86.73926583407837,101.0,ThomMi05,WR
x0fcaud6,team_1,86.73926583407837,120.0,OkonCh00,TE
x0fcaud6,team_1,86.73926583407837,121.0,HarrDa06,RB
x0fcaud6,team_1,86.73926583407837,140.0,GainKe00,RB
x0fcaud6,team_10,98.09525403188155,10.0,DiggSt00,WR
x0fcaud6,team_10,98.09525403188155,11.0,RobiBi01,RB
x0fcaud6,team_10,98.09525403188155,30.0,SmitDe07,WR
x0fcaud6,team_10,98.09525403188155,31.0,WalkKe00,RB
x0fcaud6,team_10,98.09525403188155,50.0,HockTJ00,TE
x0fcaud6,team_10,98.09525403188155,51.0,WatsCh00,WR
x0fcaud6,team_10,98.09525403188155,70.0,GoedDa00,TE
x0fcaud6,team_10,98.09525403188155,71.0,KamaAl00,RB
x0fcaud6,team_10,98.09525403188155,90.0,DillAJ00,RB
x0fcaud6,team_10,98.09525403188155,91.0,SuttCo00,WR
x0fcaud6,team_10,98.09525403188155,110.0,SmitGe00,QB
x0fcaud6,team_10,98.09525403188155,111.0,ToneKa00,WR
x0fcaud6,team_10,98.09525403188155,130.0,HigbTy00,TE
x0fcaud6,team_10,98.09525403188155,131.0,LazaAl00,WR
x0fcaud6,team_2,105.12662781412257,2.0,McCaCh01,RB
x0fcaud6,team_2,105.12662781412257,19.0,WilsGa00,WR
x0fcaud6,team_2,105.12662781412257,22.0,HurtJa00,QB
x0fcaud6,team_2,105.12662781412257,39.0,BurrJo01,QB
x0fcaud6,team_2,105.12662781412257,42.0,SamuDe00,WR
x0fcaud6,team_2,105.12662781412257,59.0,LawrTr00,QB
x0fcaud6,team_2,105.12662781412257,62.0,WallDa01,TE
x0fcaud6,team_2,105.12662781412257,79.0,WatsDe00,QB
x0fcaud6,team_2,105.12662781412257,82.0,PickGe00,WR
x0fcaud6,team_2,105.12662781412257,99.0,BurkTr00,WR
x0fcaud6,team_2,105.12662781412257,102.0,CousKi00,QB
x0fcaud6,team_2,105.12662781412257,119.0,AchaDe00,RB
x0fcaud6,team_2,105.12662781412257,122.0,ElliEz00,RB
x0fcaud6,team_2,105.12662781412257,139.0,BoydTy00,WR
x0fcaud6,team_3,96.9302041136278,3.0,LambCe00,WR
x0fcaud6,team_3,96.9302041136278,18.0,JacoJo01,RB
x0fcaud6,team_3,96.9302041136278,23.0,AlleJo02,QB
x0fcaud6,team_3,96.9302041136278,38.0,AlleKe00,WR
x0fcaud6,team_3,96.9302041136278,43.0,WillMi07,WR
x0fcaud6,team_3,96.9302041136278,58.0,AkerCa00,RB
x0fcaud6,team_3,96.9302041136278,63.0,SwifDA00,RB
x0fcaud6,team_3,96.9302041136278,78.0,JohnDi01,WR
x0fcaud6,team_3,96.9302041136278,83.0,BrowMa04,WR
x0fcaud6,team_3,96.9302041136278,98.0,AddiJo00,WR
x0fcaud6,team_3,96.9302041136278,103.0,MoorSk01,WR
x0fcaud6,team_3,96.9302041136278,118.0,KmetCo00,TE
x0fcaud6,team_3,96.9302041136278,123.0,MoorEl00,WR
x0fcaud6,team_3,96.9302041136278,138.0,DulcGr00,TE
x0fcaud6,team_4,89.24626554701173,4.0,HillTy00,WR
x0fcaud6,team_4,89.24626554701173,17.0,StxxAm00,WR
x0fcaud6,team_4,89.24626554701173,24.0,StevRh00,RB
x0fcaud6,team_4,89.24626554701173,37.0,JoneAa00,RB
x0fcaud6,team_4,89.24626554701173,44.0,FielJu00,QB
x0fcaud6,team_4,89.24626554701173,57.0,CookDa01,RB
x0fcaud6,team_4,89.24626554701173,64.0,JeudJe00,WR
x0fcaud6,team_4,89.24626554701173,77.0,EvanMi00,WR
x0fcaud6,team_4,89.24626554701173,84.0,DotsJa00,WR
x0fcaud6,team_4,89.24626554701173,97.0,NjokDa00,TE
x0fcaud6,team_4,89.24626554701173,104.0,SmitJu00,WR
x0fcaud6,team_4,89.24626554701173,117.0,AllgTy00,RB
x0fcaud6,team_4,89.24626554701173,124.0,MostRa00,RB
x0fcaud6,team_4,89.24626554701173,137.0,KincDa00,TE
x0fcaud6,team_5,98.07174673379346,5.0,EkelAu00,RB
x0fcaud6,team_5,98.07174673379346,16.0,BrowAJ00,WR
x0fcaud6,team_5,98.07174673379346,25.0,EtieTr00,RB
x0fcaud6,team_5,98.07174673379346,36.0,CoopAm00,WR
x0fcaud6,team_5,98.07174673379346,45.0,JackLa00,QB
x0fcaud6,team_5,98.07174673379346,56.0,SandMi01,RB
x0fcaud6,team_5,98.07174673379346,65.0,WillJa10,RB
x0fcaud6,team_5,98.07174673379346,76.0,PittMi01,WR
x0fcaud6,team_5,98.07174673379346,85.0,EngrEv00,TE
x0fcaud6,team_5,98.07174673379346,96.0,CookBr00,WR
x0fcaud6,team_5,98.07174673379346,105.0,MitcEl00,RB
x0fcaud6,team_5,98.07174673379346,116.0,JohnQu02,WR
x0fcaud6,team_5,98.07174673379346,125.0,WillJa11,WR
x0fcaud6,team_5,98.07174673379346,136.0,MoonDa00,WR
x0fcaud6,team_6,108.05662078668024,6.0,BarkSa00,RB
x0fcaud6,team_6,108.05662078668024,15.0,AdamDa01,WR
x0fcaud6,team_6,108.05662078668024,26.0,TaylJo02,RB
x0fcaud6,team_6,108.05662078668024,35.0,MixoJo00,RB
x0fcaud6,team_6,108.05662078668024,46.0,KittGe00,TE
x0fcaud6,team_6,108.05662078668024,55.0,AiyuBr00,WR
x0fcaud6,team_6,108.05662078668024,66.0,PittKy00,TE
x0fcaud6,team_6,108.05662078668024,75.0,PachIs00,RB
x0fcaud6,team_6,108.05662078668024,86.0,DaviGa01,WR
x0fcaud6,team_6,108.05662078668024,95.0,FreiPa00,TE
x0fcaud6,team_6,108.05662078668024,106.0,RodgAa00,QB
x0fcaud6,team_6,108.05662078668024,115.0,PeriSa00,RB
x0fcaud6,team_6,108.05662078668024,126.0,McKiJe00,RB
x0fcaud6,team_6,108.05662078668024,135.0,MeyeJa01,WR
x0fcaud6,team_7,79.64799212330661,7.0,ChasJa00,WR
x0fcaud6,team_7,79.64799212330661,14.0,HenrDe00,RB
x0fcaud6,team_7,79.64799212330661,27.0,WaddJa00,WR
x0fcaud6,team_7,79.64799212330661,34.0,HiggTe00,WR
x0fcaud6,team_7,79.64799212330661,47.0,McLaTe00,WR
x0fcaud6,team_7,79.64799212330661,54.0,DobbJK00,RB
x0fcaud6,team_7,79.64799212330661,67.0,KirkCh01,WR
x0fcaud6,team_7,79.64799212330661,74.0,CookJa01,RB
x0fcaud6,team_7,79.64799212330661,87.0,RobiBr01,RB
x0fcaud6,team_7,79.64799212330661,94.0,HerbKh00,RB
x0fcaud6,team_7,79.64799212330661,107.0,RichAn03,QB
x0fcaud6,team_7,79.64799212330661,114.0,SchuDa00,TE
x0fcaud6,team_7,79.64799212330661,127.0,BateRa00,WR
x0fcaud6,team_7,79.64799212330661,134.0,ThieAd00,WR
x0fcaud6,team_8,103.3493880304816,8.0,KelcTr00,TE
x0fcaud6,team_8,103.3493880304816,13.0,ChubNi00,RB
x0fcaud6,team_8,103.3493880304816,28.0,OlavCh00,WR
x0fcaud6,team_8,103.3493880304816,33.0,GibbJa01,RB
x0fcaud6,team_8,103.3493880304816,48.0,RidlCa00,WR
x0fcaud6,team_8,103.3493880304816,53.0,HallBr03,RB
x0fcaud6,team_8,103.3493880304816,68.0,GodwCh00,WR
x0fcaud6,team_8,103.3493880304816,73.0,ConnJa00,RB
x0fcaud6,team_8,103.3493880304816,88.0,WillJa06,RB
x0fcaud6,team_8,103.3493880304816,93.0,GibsAn00,RB
x0fcaud6,team_8,103.3493880304816,108.0,JoneDa05,QB
x0fcaud6,team_8,103.3493880304816,113.0,FlowZa00,WR
x0fcaud6,team_8,103.3493880304816,128.0,WilsRu00,QB
x0fcaud6,team_8,103.3493880304816,133.0,BigsTa00,RB
x0fcaud6,team_9,100.06925804466997,9.0,KuppCo00,WR
x0fcaud6,team_9,100.06925804466997,12.0,HarrNa00,RB
x0fcaud6,team_9,100.06925804466997,29.0,AndrMa00,TE
x0fcaud6,team_9,100.06925804466997,32.0,MetcDK00,WR
x0fcaud6,team_9,100.06925804466997,49.0,MoorD.00,WR
x0fcaud6,team_9,100.06925804466997,52.0,MattAl01,RB
x0fcaud6,team_9,100.06925804466997,69.0,LockTy00,WR
x0fcaud6,team_9,100.06925804466997,72.0,WhitRa01,RB
x0fcaud6,team_9,100.06925804466997,89.0,PresDa01,QB
x0fcaud6,team_9,100.06925804466997,92.0,TagoTu00,QB
x0fcaud6,team_9,100.06925804466997,109.0,PennRa00,RB
x0fcaud6,team_9,100.06925804466997,112.0,BeckOd00,WR
x0fcaud6,team_9,100.06925804466997,129.0,GoffJa00,QB
x0fcaud6,team_9,100.06925804466997,132.0,WarrJa01,RB
8yoljnuw,team_1,106.13642125896261,1.0,EkelAu00,RB
8yoljnuw,team_1,106.13642125896261,20.0,HenrDe00,RB
8yoljnuw,team_1,106.13642125896261,21.0,AlleJo02,QB
8yoljnuw,team_1,106.13642125896261,40.0,MoorD.00,WR
8yoljnuw,team_1,106.13642125896261,41.0,RidlCa00,WR
8yoljnuw,team_1,106.13642125896261,60.0,MattAl01,RB
8yoljnuw,team_1,106.13642125896261,61.0,EvanMi00,WR
8yoljnuw,team_1,106.13642125896261,80.0,EngrEv00,TE
8yoljnuw,team_1,106.13642125896261,81.0,PickGe00,WR
8yoljnuw,team_1,106.13642125896261,100.0,PennRa00,RB
8yoljnuw,team_1,106.13642125896261,101.0,SmitJu00,WR
8yoljnuw,team_1,106.13642125896261,120.0,SmitGe00,QB
8yoljnuw,team_1,106.13642125896261,121.0,PeriSa00,RB
8yoljnuw,team_1,106.13642125896261,140.0,GainKe00,RB
8yoljnuw,team_10,90.14269774238622,10.0,RobiBi01,RB
8yoljnuw,team_10,90.14269774238622,11.0,SmitDe07,WR
8yoljnuw,team_10,90.14269774238622,30.0,JackLa00,QB
8yoljnuw,team_10,90.14269774238622,31.0,TaylJo02,RB
8yoljnuw,team_10,90.14269774238622,50.0,LawrTr00,QB
8yoljnuw,team_10,90.14269774238622,51.0,DobbJK00,RB
8yoljnuw,team_10,90.14269774238622,70.0,GoedDa00,TE
8yoljnuw,team_10,90.14269774238622,71.0,WhitRa01,RB
8yoljnuw,team_10,90.14269774238622,90.0,DillAJ00,RB
8yoljnuw,team_10,90.14269774238622,91.0,DaviGa01,WR
8yoljnuw,team_10,90.14269774238622,110.0,ToneKa00,WR
8yoljnuw,team_10,90.14269774238622,111.0,JohnQu02,WR
8yoljnuw,team_10,90.14269774238622,130.0,LazaAl00,WR
8yoljnuw,team_10,90.14269774238622,131.0,MostRa00,RB
8yoljnuw,team_2,93.51569711777013,2.0,KelcTr00,TE
8yoljnuw,team_2,93.51569711777013,19.0,JacoJo01,RB
8yoljnuw,team_2,93.51569711777013,22.0,MahoPa00,QB
8yoljnuw,team_2,93.51569711777013,39.0,SamuDe00,WR
8yoljnuw,team_2,93.51569711777013,42.0,SandMi01,RB
8yoljnuw,team_2,93.51569711777013,59.0,LondDr00,WR
8yoljnuw,team_2,93.51569711777013,62.0,WallDa01,TE
8yoljnuw,team_2,93.51569711777013,79.0,JohnDi01,WR
8yoljnuw,team_2,93.51569711777013,82.0,PresDa01,QB
8yoljnuw,team_2,93.51569711777013,99.0,CharZa00,RB
8yoljnuw,team_2,93.51569711777013,102.0,BurkTr00,WR
8yoljnuw,team_2,93.51569711777013,119.0,HarrDa06,RB
8yoljnuw,team_2,93.51569711777013,122.0,AchaDe00,RB
8yoljnuw,team_2,93.51569711777013,139.0,KincDa00,TE
8yoljnuw,team_3,98.66153371630702,3.0,JeffJu00,WR
8yoljnuw,team_3,98.66153371630702,18.0,PollTo00,RB
8yoljnuw,team_3,98.66153371630702,23.0,StxxAm00,WR
8yoljnuw,team_3,98.66153371630702,38.0,HiggTe00,WR
8yoljnuw,team_3,98.66153371630702,43.0,AlleKe00,WR
8yoljnuw,team_3,98.66153371630702,58.0,KittGe00,TE
8yoljnuw,team_3,98.66153371630702,63.0,AiyuBr00,WR
8yoljnuw,team_3,98.66153371630702,78.0,PittMi01,WR
8yoljnuw,team_3,98.66153371630702,83.0,SmitJa06,WR
8yoljnuw,team_3,98.66153371630702,98.0,WillJa06,RB
8yoljnuw,team_3,98.66153371630702,103.0,RodgAa00,QB
8yoljnuw,team_3,98.66153371630702,118.0,AllgTy00,RB
8yoljnuw,team_3,98.66153371630702,123.0,ThieAd00,WR
8yoljnuw,team_3,98.66153371630702,138.0,DulcGr00,TE
8yoljnuw,team_4,103.12215122514543,4.0,McCaCh01,RB
8yoljnuw,team_4,103.12215122514543,17.0,AdamDa01,WR
8yoljnuw,team_4,103.12215122514543,24.0,HurtJa00,QB
8yoljnuw,team_4,103.12215122514543,37.0,CoopAm00,WR
8yoljnuw,team_4,103.12215122514543,44.0,JoneAa00,RB
8yoljnuw,team_4,103.12215122514543,57.0,JeudJe00,WR
8yoljnuw,team_4,103.12215122514543,64.0,WillJa10,RB
8yoljnuw,team_4,103.12215122514543,77.0,ConnJa00,RB
8yoljnuw,team_4,103.12215122514543,84.0,TagoTu00,QB
8yoljnuw,team_4,103.12215122514543,97.0,GibsAn00,RB
8yoljnuw,team_4,103.12215122514543,104.0,NjokDa00,TE
8yoljnuw,team_4,103.12215122514543,117.0,ElliEz00,RB
8yoljnuw,team_4,103.12215122514543,124.0,BigsTa00,RB
8yoljnuw,team_4,103.12215122514543,137.0,BoydTy00,WR
8yoljnuw,team_5,96.28470389831551,5.0,BarkSa00,RB
8yoljnuw,team_5,96.28470389831551,16.0,DiggSt00,WR
8yoljnuw,team_5,96.28470389831551,25.0,StevRh00,RB
8yoljnuw,team_5,96.28470389831551,36.0,MixoJo00,RB
8yoljnuw,team_5,96.28470389831551,45.0,FielJu00,QB
8yoljnuw,team_5,96.28470389831551,56.0,WatsCh00,WR
8yoljnuw,team_5,96.28470389831551,65.0,LockTy00,WR
8yoljnuw,team_5,96.28470389831551,76.0,PachIs00,RB
8yoljnuw,team_5,96.28470389831551,85.0,CookBr00,WR
8yoljnuw,team_5,96.28470389831551,96.0,AddiJo00,WR
8yoljnuw,team_5,96.28470389831551,105.0,FlowZa00,WR
8yoljnuw,team_5,96.28470389831551,116.0,HigbTy00,TE
8yoljnuw,team_5,96.28470389831551,125.0,MoorSk01,WR
8yoljnuw,team_5,96.28470389831551,136.0,BateRa00,WR
8yoljnuw,team_6,85.22613488817827,6.0,LambCe00,WR
8yoljnuw,team_6,85.22613488817827,15.0,EtieTr00,RB
8yoljnuw,team_6,85.22613488817827,26.0,GibbJa01,RB
8yoljnuw,team_6,85.22613488817827,35.0,AkerCa00,RB
8yoljnuw,team_6,85.22613488817827,46.0,HallBr03,RB
8yoljnuw,team_6,85.22613488817827,55.0,McLaTe00,WR
8yoljnuw,team_6,85.22613488817827,66.0,CookDa01,RB
8yoljnuw,team_6,85.22613488817827,75.0,CookJa01,RB
8yoljnuw,team_6,85.22613488817827,86.0,MontDa01,RB
8yoljnuw,team_6,85.22613488817827,95.0,ThomMi05,WR
8yoljnuw,team_6,85.22613488817827,106.0,CousKi00,QB
8yoljnuw,team_6,85.22613488817827,115.0,OkonCh00,TE
8yoljnuw,team_6,85.22613488817827,126.0,WilsRu00,QB
8yoljnuw,team_6,85.22613488817827,135.0,WarrJa01,RB
8yoljnuw,team_7,100.13997459075951,7.0,ChasJa00,WR
8yoljnuw,team_7,100.13997459075951,14.0,ChubNi00,RB
8yoljnuw,team_7,100.13997459075951,27.0,OlavCh00,WR
8yoljnuw,team_7,100.13997459075951,34.0,MetcDK00,WR
8yoljnuw,team_7,100.13997459075951,47.0,BurrJo01,QB
8yoljnuw,team_7,100.13997459075951,54.0,HopkDe00,WR
8yoljnuw,team_7,100.13997459075951,67.0,PittKy00,TE
8yoljnuw,team_7,100.13997459075951,74.0,KirkCh01,WR
8yoljnuw,team_7,100.13997459075951,87.0,BrowMa04,WR
8yoljnuw,team_7,100.13997459075951,94.0,RobiBr01,RB
8yoljnuw,team_7,100.13997459075951,107.0,JoneDa05,QB
8yoljnuw,team_7,100.13997459075951,114.0,MitcEl00,RB
8yoljnuw,team_7,100.13997459075951,127.0,McKiJe00,RB
8yoljnuw,team_7,100.13997459075951,134.0,MeyeJa01,WR
8yoljnuw,team_8,85.90091961759707,8.0,KuppCo00,WR
8yoljnuw,team_8,85.90091961759707,13.0,BrowAJ00,WR
8yoljnuw,team_8,85.90091961759707,28.0,WaddJa00,WR
8yoljnuw,team_8,85.90091961759707,33.0,HarrNa00,RB
8yoljnuw,team_8,85.90091961759707,48.0,PierDa01,RB
8yoljnuw,team_8,85.90091961759707,53.0,WillMi07,WR
8yoljnuw,team_8,85.90091961759707,68.0,KamaAl00,RB
8yoljnuw,team_8,85.90091961759707,73.0,WatsDe00,QB
8yoljnuw,team_8,85.90091961759707,88.0,DotsJa00,WR
8yoljnuw,team_8,85.90091961759707,93.0,SuttCo00,WR
8yoljnuw,team_8,85.90091961759707,108.0,MoorEl00,WR
8yoljnuw,team_8,85.90091961759707,113.0,SchuDa00,TE
8yoljnuw,team_8,85.90091961759707,128.0,WillJa11,WR
8yoljnuw,team_8,85.90091961759707,133.0,CollNi00,WR
8yoljnuw,team_9,90.78728642706045,9.0,WilsGa00,WR
8yoljnuw,team_9,90.78728642706045,12.0,HillTy00,WR
8yoljnuw,team_9,90.78728642706045,29.0,AndrMa00,TE
8yoljnuw,team_9,90.78728642706045,32.0,WalkKe00,RB
8yoljnuw,team_9,90.78728642706045,49.0,HerbJu00,QB
8yoljnuw,team_9,90.78728642706045,52.0,HockTJ00,TE
8yoljnuw,team_9,90.78728642706045,69.0,SwifDA00,RB
8yoljnuw,team_9,90.78728642706045,72.0,GodwCh00,WR
8yoljnuw,team_9,90.78728642706045,89.0,HerbKh00,RB
8yoljnuw,team_9,90.78728642706045,92.0,FreiPa00,TE
8yoljnuw,team_9,90.78728642706045,109.0,BeckOd00,WR
8yoljnuw,team_9,90.78728642706045,112.0,RichAn03,QB
8yoljnuw,team_9,90.78728642706045,129.0,KmetCo00,TE
8yoljnuw,team_9,90.78728642706045,132.0,GoffJa00,QB
9drazc91,team_1,96.68457114484245,1.0,JeffJu00,WR
9drazc91,team_1,96.68457114484245,20.0,HenrDe00,RB
9drazc91,team_1,96.68457114484245,21.0,MahoPa00,QB
9drazc91,team_1,96.68457114484245,40.0,WallDa01,TE
9drazc91,team_1,96.68457114484245,41.0,WalkKe00,RB
9drazc91,team_1,96.68457114484245,60.0,MattAl01,RB
9drazc91,team_1,96.68457114484245,61.0,KirkCh01,WR
9drazc91,team_1,96.68457114484245,80.0,CookJa01,RB
9drazc91,team_1,96.68457114484245,81.0,MontDa01,RB
9drazc91,team_1,96.68457114484245,100.0,BurkTr00,WR
9drazc91,team_1,96.68457114484245,101.0,GibsAn00,RB
9drazc91,team_1,96.68457114484245,120.0,BeckOd00,WR
9drazc91,team_1,96.68457114484245,121.0,MitcEl00,RB
9drazc91,team_1,96.68457114484245,140.0,DulcGr00,TE
9drazc91,team_10,97.75190622184942,10.0,RobiBi01,RB
9drazc91,team_10,97.75190622184942,11.0,BarkSa00,RB
9drazc91,team_10,97.75190622184942,30.0,FielJu00,QB
9drazc91,team_10,97.75190622184942,31.0,OlavCh00,WR
9drazc91,team_10,97.75190622184942,50.0,McLaTe00,WR
9drazc91,team_10,97.75190622184942,51.0,HockTJ00,TE
9drazc91,team_10,97.75190622184942,70.0,LockTy00,WR
9drazc91,team_10,97.75190622184942,71.0,PachIs00,RB
9drazc91,team_10,97.75190622184942,90.0,WillJa06,RB
9drazc91,team_10,97.75190622184942,91.0,PresDa01,QB
9drazc91,team_10,97.75190622184942,110.0,PennRa00,RB
9drazc91,team_10,97.75190622184942,111.0,JoneDa05,QB
9drazc91,team_10,97.75190622184942,130.0,MeyeJa01,WR
9drazc91,team_10,97.75190622184942,131.0,McKiJe00,RB
9drazc91,team_2,91.42673977531626,2.0,ChasJa00,WR
9drazc91,team_2,91.42673977531626,19.0,PollTo00,RB
9drazc91,team_2,91.42673977531626,22.0,StevRh00,RB
9drazc91,team_2,91.42673977531626,39.0,BurrJo01,QB
9drazc91,team_2,91.42673977531626,42.0,RidlCa00,WR
9drazc91,team_2,91.42673977531626,59.0,DobbJK00,RB
9drazc91,team_2,91.42673977531626,62.0,LawrTr00,QB
9drazc91,team_2,91.42673977531626,79.0,BrowMa04,WR
9drazc91,team_2,91.42673977531626,82.0,WatsDe00,QB
9drazc91,team_2,91.42673977531626,99.0,DaviGa01,WR
9drazc91,team_2,91.42673977531626,102.0,CharZa00,RB
9drazc91,team_2,91.42673977531626,119.0,KincDa00,TE
9drazc91,team_2,91.42673977531626,122.0,ThieAd00,WR
9drazc91,team_2,91.42673977531626,139.0,HigbTy00,TE
9drazc91,team_3,98.06228103322606,3.0,KuppCo00,WR
9drazc91,team_3,98.06228103322606,18.0,WilsGa00,WR
9drazc91,team_3,98.06228103322606,23.0,HarrNa00,RB
9drazc91,team_3,98.06228103322606,38.0,JackLa00,QB
9drazc91,team_3,98.06228103322606,43.0,HerbJu00,QB
9drazc91,team_3,98.06228103322606,58.0,JeudJe00,WR
9drazc91,team_3,98.06228103322606,63.0,WillMi07,WR
9drazc91,team_3,98.06228103322606,78.0,PittMi01,WR
9drazc91,team_3,98.06228103322606,83.0,EngrEv00,TE
9drazc91,team_3,98.06228103322606,98.0,NjokDa00,TE
9drazc91,team_3,98.06228103322606,103.0,PeriSa00,RB
9drazc91,team_3,98.06228103322606,118.0,AllgTy00,RB
9drazc91,team_3,98.06228103322606,123.0,MoorEl00,WR
9drazc91,team_3,98.06228103322606,138.0,GainKe00,RB
9drazc91,team_4,91.04886949215212,4.0,KelcTr00,TE
9drazc91,team_4,91.04886949215212,17.0,SmitDe07,WR
9drazc91,team_4,91.04886949215212,24.0,StxxAm00,WR
9drazc91,team_4,91.04886949215212,37.0,CoopAm00,WR
9drazc91,team_4,91.04886949215212,44.0,SamuDe00,WR
9drazc91,team_4,91.04886949215212,57.0,WatsCh00,WR
9drazc91,team_4,91.04886949215212,64.0,GoedDa00,TE
9drazc91,team_4,91.04886949215212,77.0,GodwCh00,WR
9drazc91,team_4,91.04886949215212,84.0,SmitJa06,WR
9drazc91,team_4,91.04886949215212,97.0,RobiBr01,RB
9drazc91,team_4,91.04886949215212,104.0,CousKi00,QB
9drazc91,team_4,91.04886949215212,117.0,HarrDa06,RB
9drazc91,team_4,91.04886949215212,124.0,AchaDe00,RB
9drazc91,team_4,91.04886949215212,137.0,WilsJe01,RB
9drazc91,team_5,90.63946585888056,5.0,DiggSt00,WR
9drazc91,team_5,90.63946585888056,16.0,LambCe00,WR
9drazc91,team_5,90.63946585888056,25.0,TaylJo02,RB
9drazc91,team_5,90.63946585888056,36.0,JoneAa00,RB
9drazc91,team_5,90.63946585888056,45.0,HallBr03,RB
9drazc91,team_5,90.63946585888056,56.0,WhitRa01,RB
9drazc91,team_5,90.63946585888056,65.0,LondDr00,WR
9drazc91,team_5,90.63946585888056,76.0,KamaAl00,RB
9drazc91,team_5,90.63946585888056,85.0,DillAJ00,RB
9drazc91,team_5,90.63946585888056,96.0,CookBr00,WR
9drazc91,team_5,90.63946585888056,105.0,FlowZa00,WR
9drazc91,team_5,90.63946585888056,116.0,SmitGe00,QB
9drazc91,team_5,90.63946585888056,125.0,OkonCh00,TE
